up1,up2,up3,up4,down1,down2,down3,down4,lock1,lock2,lock3,lock4,actualAngle
831.447998046875,0.0,1280.0,100.15813446044922,870.203857421875,523.2633666992188,1220.47509765625,691.0496215820312,577.0718994140625,343.3994140625,617.40185546875,397.5529174804688,90
392.1744384765625,40.95379638671875,671.342529296875,341.9815368652344,795.3018798828125,381.65228271484375,983.7423095703124,561.7317504882812,343.9716491699219,385.59173583984375,400.0344543457031,440.0910034179688,30
397.0364379882813,0.0,944.0178833007812,178.55519104003906,856.0714111328125,359.9516906738281,1124.0206298828125,546.0091552734375,345.0500793457031,388.3627014160156,401.4988098144531,446.5011291503906,55
471.081787109375,39.08770751953125,759.7431640625,293.27838134765625,873.2572631835938,464.658447265625,1168.3809814453125,633.881591796875,390.0177612304688,438.2167663574219,425.49420166015625,479.3639831542969,45
1041.75927734375,0.0,1280.0,149.18023681640625,1195.022705078125,495.4276123046875,1280.0,608.7398681640625,836.3565673828125,331.00457763671875,877.66552734375,373.218505859375,90
379.4193420410156,239.2339782714844,630.4677734375,375.6871032714844,570.1776123046875,509.1852416992188,1075.2154541015625,720.0,311.2221374511719,437.39202880859375,356.5603332519531,486.6053466796875,30
456.4022216796875,11.787490844726562,784.0570068359375,260.20965576171875,810.0283203125,489.32763671875,1101.099609375,653.305908203125,359.35369873046875,469.9482116699219,403.26800537109375,515.0848999023438,60
216.4031982421875,16.4876708984375,633.803955078125,328.9840087890625,350.73651123046875,518.9942626953125,851.0465698242188,720.0,131.50509643554688,401.99267578125,185.992919921875,457.97802734375,40
630.387451171875,53.85099792480469,908.056884765625,227.6848297119141,690.46875,500.262451171875,854.282958984375,570.983154296875,483.9879760742188,337.92529296875,523.1123046875,380.0625,90
305.414306640625,45.56825256347656,667.2559814453125,307.63232421875,663.998779296875,462.0733642578125,983.076904296875,682.3690185546875,236.4326629638672,461.3168029785156,278.4683532714844,503.6189575195313,45
371.4683227539063,52.66664123535156,660.3695678710938,310.729248046875,718.3179931640625,472.6687622070313,996.509521484375,684.6654663085938,288.9137878417969,455.0775451660156,330.0650939941406,501.3477783203125,45
493.63372802734375,0.0,956.7354125976562,190.69338989257807,855.81298828125,410.026611328125,1238.929443359375,582.19384765625,405.802001953125,373.447021484375,445.1238403320313,414.9411010742188,60
667.60986328125,35.676658630371094,914.4683837890624,205.58493041992188,818.618408203125,460.406005859375,993.21923828125,559.4896240234375,570.315185546875,411.1077270507813,610.21240234375,454.8052978515625,75
558.2608642578125,0.0,959.7542724609376,183.21676635742188,781.6752319335938,571.3563232421875,1090.054443359375,717.89892578125,433.2897338867188,414.1896057128906,478.815673828125,467.0784606933594,75
868.5097045898438,67.9093017578125,1205.1356201171875,258.6600952148437,951.70703125,581.7691650390625,1256.185546875,712.906005859375,710.57470703125,402.11431884765625,751.88037109375,448.44244384765625,90
156.5807647705078,0.0,593.5048217773438,238.51904296875,575.9242553710938,477.6487121582031,839.6010131835938,664.9429321289062,40.19070053100586,460.1849060058594,95.05050659179688,515.1818237304688,60
428.8955078125,0.0,875.642822265625,206.33270263671875,897.0007934570312,349.84637451171875,1142.503662109375,546.7781982421875,371.71038818359375,327.1707763671875,417.71624755859375,374.0270385742188,45
33.85450744628906,0.0,411.47406005859375,190.2894744873047,535.1373291015625,207.51153564453125,700.4678955078125,386.39990234375,1.5392494201660156,320.0759582519531,55.29154968261719,390.7552795410156,30
290.3657531738281,41.123626708984375,579.3070068359375,305.72125244140625,622.931640625,448.9224853515625,953.94775390625,711.390869140625,211.61605834960935,460.13134765625,252.86001586914065,505.2898559570313,45
197.7216339111328,120.16685485839844,504.9254760742188,370.904296875,575.9988403320312,458.02056884765625,725.4469604492188,612.1776733398438,126.45719909667967,434.3815002441406,188.5783843994141,494.2869873046875,30
